name,inspection_result,inspection_closed_business,violation_type,violation_points
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,15
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,25
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,15
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,5
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,25
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,10
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,5
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,10
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,15
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,15
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Satisfactory,FALSE,,0
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,25
CENTURY LINK FIELD,Unsatisfactory,FALSE,RED,10
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY LINK FIELD,,,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,10
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,BLUE,5
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,BLUE,3
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,BLUE,2
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,BLUE,5
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,BLUE,5
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,10
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,10
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,5
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,5
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,10
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,10
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Satisfactory,FALSE,BLUE,3
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,BLUE,2
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,10
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,5
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,BLUE,3
CENTURY THEATRE @ THE COMMONS #493,Unsatisfactory,FALSE,RED,25
CENTURY THEATRE @ THE COMMONS #493,Complete,FALSE,,0
"CERES ROASTING COMPANY, LLC (KC185)",Satisfactory,FALSE,,0
"CERES ROASTING COMPANY, LLC (KC185)",Satisfactory,FALSE,BLUE,5
"CERES ROASTING COMPANY, LLC (KC185)",Satisfactory,FALSE,,0
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,10
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,25
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,10
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,BLUE,5
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,BLUE,5
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,BLUE,5
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,10
"CERES ROASTING COMPANY, LLC (KC185)",Satisfactory,FALSE,,0
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,10
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,10
"CERES ROASTING COMPANY, LLC (KC185)",Satisfactory,FALSE,,0
"CERES ROASTING COMPANY, LLC (KC185)",Unsatisfactory,FALSE,RED,5
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,10
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,2
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,25
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,3
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,25
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,3
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,2
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,2
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,5
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,10
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,10
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,,0
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,10
CHA CHA LOUNGE,Unsatisfactory,FALSE,BLUE,5
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,15
CHA CHA LOUNGE,Unsatisfactory,FALSE,RED,10
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,3
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,3
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CHA LOUNGE,Satisfactory,FALSE,BLUE,3
CHA CHA LOUNGE,Complete,FALSE,,0
CHA CYBER CAFE,Unsatisfactory,FALSE,RED,10
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Unsatisfactory,FALSE,RED,10
CHA CYBER CAFE,Complete,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,BLUE,5
CHA CYBER CAFE,Satisfactory,FALSE,BLUE,5
CHA CYBER CAFE,Satisfactory,FALSE,BLUE,5
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Unsatisfactory,FALSE,RED,10
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHA CYBER CAFE,Satisfactory,FALSE,,0
CHAAT CORNER,Satisfactory,FALSE,,0
CHAAT CORNER,Satisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,RED,10
CHAAT CORNER,Unsatisfactory,FALSE,RED,10
CHAAT CORNER,Satisfactory,FALSE,BLUE,5
CHAAT CORNER,Satisfactory,FALSE,BLUE,5
CHAAT CORNER,Satisfactory,FALSE,BLUE,3
CHAAT CORNER,Satisfactory,FALSE,BLUE,5
CHAAT CORNER,Satisfactory,FALSE,,0
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,BLUE,5
CHAAT CORNER,Unsatisfactory,FALSE,RED,25
CHAAT CORNER,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Satisfactory,FALSE,,0
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Satisfactory,FALSE,BLUE,3
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Satisfactory,FALSE,,0
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Satisfactory,FALSE,,0
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,15
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,5
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,3
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Satisfactory,FALSE,BLUE,5
CHAAT HOUSE,Complete,FALSE,,0
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,5
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,5
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Complete,FALSE,,0
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,3
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,5
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,5
CHAAT HOUSE,Unsatisfactory,FALSE,RED,5
CHAAT HOUSE,Unsatisfactory,FALSE,RED,25
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,25
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,5
CHAAT HOUSE,Unsatisfactory,FALSE,BLUE,5
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,10
CHAAT HOUSE,Unsatisfactory,FALSE,RED,5
CHAAT HOUSE,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Complete,FALSE,,0
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Satisfactory,FALSE,,0
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Satisfactory,FALSE,,0
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Complete,FALSE,,0
CHAAT N ROLL,Complete,FALSE,,0
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,3
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,3
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,3
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Complete,FALSE,,0
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,3
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,2
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,RED,10
CHAAT N ROLL,Unsatisfactory,FALSE,RED,25
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,BLUE,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHAAT N ROLL,Unsatisfactory,FALSE,RED,5
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,BLUE,5
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,BLUE,5
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,10
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,5
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,5
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,10
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,10
CHACO CANYON ORGANIC CAFE,Satisfactory,FALSE,BLUE,5
CHACO CANYON ORGANIC CAFE,Satisfactory,FALSE,BLUE,5
CHACO CANYON ORGANIC CAFE,Satisfactory,FALSE,BLUE,5
CHACO CANYON ORGANIC CAFE,Satisfactory,FALSE,,0
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,25
CHACO CANYON ORGANIC CAFE,Unsatisfactory,FALSE,RED,5
CHACO CANYON ORGANIC CAFE,Complete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Satisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Satisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Incomplete,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Satisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Satisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Incomplete,FALSE,,0
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Complete,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,,0
CHADA THAI RESTAURANT,Satisfactory,FALSE,RED,5
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHADA THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAINLINE BREWING COMPANY,,,,0
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,BLUE,3
CHAIYO THAI RESTAURANT,Complete,FALSE,,0
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,,0
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHAIYO THAI RESTAURANT,Complete,FALSE,,0
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,,0
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,BLUE,5
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,BLUE,5
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,BLUE,3
CHAIYO THAI RESTAURANT,Complete,FALSE,,0
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,,0
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,3
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,10
CHAIYO THAI RESTAURANT,Complete,FALSE,,0
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Satisfactory,FALSE,,0
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,25
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,BLUE,5
CHAIYO THAI RESTAURANT,Unsatisfactory,FALSE,RED,5
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Unsatisfactory,FALSE,RED,10
CHALLENGER ELEMENTARY SCHOOL,Unsatisfactory,FALSE,RED,5
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,BLUE,5
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
CHALLENGER ELEMENTARY SCHOOL,Satisfactory,FALSE,,0
